學號,學院,學院代碼,系所名稱,系所代號,年級班別,年級班別代碼,組別名稱,組別代碼,學年學期,學制,學制代碼
d1d23cd12d75bab13e35110ebbd8d621c01c2f02dd595c62d0434d7be7eb0e6d,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
6f2d2c194b89d17a9aced205ab76396b0ca1673d578dbd0ac1ddbea36237504b,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
914683201041e9b4f4a1e2f8aff339ddd6de93c6689445e903216933af7a6606,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
25cae5c2df6ec7b70f3ff070282d16eb388e831f8926b9927d6f8c26082fa8f3,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
7ee84117a8d7b532462dca76b6625b449e6377c5834fcbeab2428f1cc84db1cc,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
14d0bebd896af8d1889636e651af6962f133ca25e6b967493bebf448fbadfced,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
f172ff0673308e461aa5b9da9ef6120d455129656e515d769079619ab44d6e28,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
425c867f39ad76d057da7ec3c501542fdf9a39c0ffcf76dc15b97538665e555c,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
a92d1a1aeefab1249174cbdb0950ae6b79d3d18fb71f6b90b45e6a3f3895836c,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
3ab4a3141fda8346e3d40de5882e206f817fe5cb6fe155c33b58cb47559c60f0,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
0934fd2fac16d91e86f0b2c8dbe2fbe6a99826d6942b286e5f731601038fe7af,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
c728cb9ac63828fca1876db54ab4f924c7f383c654ca4542f5d01501a05459e4,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
