學號,班一般名次,班一般人數,平均成績,鎖定排名,系所名稱,系一般名次,系一般人數,年級班別,組別,組一般名次,成績是否全到,班名次,班人數,系名次,系人數,組名次,組人數,學年
6d38bea21eeae4bd61c2782edd1d92f1284795f5f39095fd829b00e7a78ad840,"34 ","47 ",74.85,全班成績已到鎖定排名,電機工程學系,"70 ","96 ",4年級2班,,,成績全到,,,,,,,106
371d46611a02bff3cdfab77640e8a37d2beb2aad8f762a133bd77a0e7b8a8c86,"31 ","49 ",77.39,全班成績已到鎖定排名,電機工程學系,"57 ","96 ",4年級1班,,,成績全到,,,,,,,106
7d03b7479837888efb35d5edcc7fb48a05af67971a6c89e9d133b03ee62d7aec,"22 ","49 ",79.96,全班成績已到鎖定排名,電機工程學系,"57 ","96 ",4年級2班,,,成績全到,,,,,,,107
c3c9322ae4bbecb667ddbdd266d26e658ac7ecdc49919df2426c4f961697d57e,"28 ","47 ",77.15,全班成績已到鎖定排名,電機工程學系,"61 ","96 ",4年級2班,,,成績全到,,,,,,,106
4377f4441781bee0f2c3a01e2128b34c5debf8abf5ab8ba96b97705dc6aedbc5,"22 ","57 ",83.61,全班成績已到鎖定排名,資訊工程學系,"44 ",110,4年級1班,,,成績全到,,,,,,,106
00d1f87d8a63418465acc24bf623981e317dcd1a0ffb560a71010e1a118a2e75,"7  ","57 ",86.79,全班成績已到鎖定排名,資訊工程學系,"15 ",110,4年級1班,,,成績全到,,,,,,,106
9f9ad2745ee87d95a10b5e7beb5785ab784bb1513177d74296c1d2c176838e24,"13 ","53 ",85.45,全班成績已到鎖定排名,資訊工程學系,"24 ",110,4年級2班,,,成績全到,,,,,,,106
b261ee968a8d4b416163b4b6243ee3318154009201385a303c349c53dac34e97,"29 ","57 ",82.82,全班成績已到鎖定排名,資訊工程學系,"51 ",110,4年級1班,,,成績全到,,,,,,,106
4a2795aba4ff9a73e2c48bb475d49a48f427e7db6b7679f59e3f342b481bf616,"9  ","50 ",84.16,全班成績已到鎖定排名,通訊工程學系,"9  ","50 ",4年級,,,成績全到,,,,,,,106
f2eb0f22df58f06f5d5adc87b18f36dcff0f872833e3dab0c73aed0f02b18c01,"29 ","50 ",76.35,全班成績已到鎖定排名,通訊工程學系,"29 ","50 ",4年級,,,成績全到,,,,,,,106
6174853884bfe9f9c141aa0300952c6398a1de644f3bf6e4fbd972477dfdc284,"51 ","55 ",66.19,全班成績已到鎖定排名,通訊工程學系,"51 ","55 ",4年級,,,成績全到,,,,,,,107
34a245820d82a4f570635753ad8f00a02ee0c168cafb1a58bbfc43d67de9f339,"30 ","50 ",77.92,全班成績已到鎖定排名,中國文學系,"30 ","50 ",4年級,,,成績全到,,,,,,,107
92af58deb5476e0f6c663c4c6de2c0dd4f17431b64b5359bbec883aa09cbfde2,"14 ","50 ",82.86,全班成績已到鎖定排名,中國文學系,"14 ","50 ",4年級,,,成績全到,,,,,,,107
ba45799022823903a27fb78c1aeaa7b50c17feded4f63ca467e0614c873394ba,"28 ","50 ",79.45,全班成績已到鎖定排名,中國文學系,"28 ","50 ",4年級,,,成績全到,,,,,,,107
d4c3b8dca40bbf05043cda60ae7e671b48809e6c8b6203ce7543b487ea73976b,"13 ","50 ",83.04,全班成績已到鎖定排名,中國文學系,"13 ","50 ",4年級,,,成績全到,,,,,,,107
68e8646cc2c97edeec4439ba49c001e1f3218976be6c66879b16602d61e39f81,"56 ","58 ",74.16,全班成績已到鎖定排名,英美語文學系,"56 ","58 ",4年級,,,成績全到,,,,,,,107
6cc7f02073d4887225a86f9695963736f450a96071a76c80ddd481a9aabe0881,"10 ","51 ",87.23,全班成績已到鎖定排名,法國語文學系,"10 ","51 ",4年級,,,成績全到,,,,,,,107
b88b461f9c8745bbf07cab387862e37e6bb0f72338995d2808482c165efc1fdb,"8  ","30 ",78.10,全班成績已到鎖定排名,數學系,"19 ","61 ",4年級1班,,,成績全到,,,,,,,107
db52f12a63c50fdb0d5956239be0e9778495ecd07e81e70f1c0c4bcc2ad651cf,"39 ","50 ",72.88,全班成績已到鎖定排名,物理學系,"39 ","50 ",4年級,,,成績全到,,,,,,,107
14d40c57c768c7c14c8bf1298d46e34eaca8e8104b75d0b8a80c4052d8f123f3,"22 ","34 ",75.59,全班成績已到鎖定排名,化學學系,"22 ","34 ",4年級,,,成績全到,,,,,,,107
8f63608f33016ad159f0e2488aa81f5cc259e1547714364ab02b9a3fa24cee1e,"26 ","34 ",74.32,全班成績已到鎖定排名,化學學系,"26 ","34 ",4年級,,,成績全到,,,,,,,107
b979704fb07e13e21e80f09029f160aa63235aa3c0b010e16c80712062eb9974,"17 ","43 ",77.99,全班成績已到鎖定排名,光電科學與工程學系,"17 ","43 ",4年級,,,成績全到,,,,,,,107
4e8c76fb4f0fd67f2df944f80ba14717e2c92ef568d12f1ba560a82b4289ff69,"27 ","43 ",76.19,全班成績已到鎖定排名,光電科學與工程學系,"27 ","43 ",4年級,,,成績全到,,,,,,,107
a540185f46defb8d65c49c53fcc6070aeb1e4f1e0f299e69497f508f93bf2e90,"34 ","43 ",71.14,全班成績已到鎖定排名,光電科學與工程學系,"34 ","43 ",4年級,,,成績全到,,,,,,,107
ae324ab75e73d6218c3db2c2efd51ae3b47323c8b7586af27389a4e4b385c525,"31 ","43 ",73.63,全班成績已到鎖定排名,光電科學與工程學系,"31 ","43 ",4年級,,,成績全到,,,,,,,107
d22745ce955d231992c234d88a4f426c3032b84b528dc62aa2ae49b7ce034650,"23 ","40 ",74.28,全班成績已到鎖定排名,土木工程學系,"49 ","84 ",4年級2班,,,成績全到,,,,,,,107
44fe278ec56d33fc859d4a5c5e736045b16f35b9b28486ecdbfc178d2eaf1186,"7  ","44 ",83.10,全班成績已到鎖定排名,土木工程學系,"12 ","84 ",4年級1班,,,成績全到,,,,,,,107
7d7eb72c93484106323419e371e8abde728176acecc1afd7a7d148eee7e8fe69,"23 ","44 ",75.35,全班成績已到鎖定排名,土木工程學系,"42 ","84 ",4年級1班,,,成績全到,,,,,,,107
69230f7985116c26ffed3f8617738642e86737051afdc9f4de92d052a2fbbdd5,"36 ","46 ",71.81,全班成績已到鎖定排名,資訊管理學系,"79 ","95 ",4年級1班,,,成績全到,,,,,,,107
f6934503bc3e9b48391ef15a861b71c66e76d1db99d5b6aca95c430391b4e704,"5  ","46 ",87.93,全班成績已到鎖定排名,資訊管理學系,"9  ","95 ",4年級1班,,,成績全到,,,,,,,107
692c74c34775a1095df65fb076b10277cb022de35fd228fc769853a9875d351c,"41 ","49 ",72.72,全班成績已到鎖定排名,資訊管理學系,"73 ","95 ",4年級2班,,,成績全到,,,,,,,107
441c0fa3ac86f4abc9813b0198c342d0779ddf3eccb5dae964c39ff6a24f81b0,"16 ","49 ",80.20,全班成績已到鎖定排名,資訊管理學系,"36 ","95 ",4年級2班,,,成績全到,,,,,,,107
84e6952bbe60df08bb40e3ade85e339661268a7f7a25ea7d68c44ee33fb35363,"53 ","62 ",71.25,全班成績已到鎖定排名,財務金融學系,"53 ","62 ",4年級,,,成績全到,,,,,,,107
3c6ac4e749528b01781a05e5f263f77761a2ace4989ceda2b3f50c08b5f4f3e5,"2  ","62 ",92.82,全班成績已到鎖定排名,財務金融學系,"2  ","62 ",4年級,,,成績全到,,,,,,,107
e053607f2d539ce6864255eb6a78e77142e6a3260b9053932d6c20ed6557c24a,"18 ","62 ",82.45,全班成績已到鎖定排名,財務金融學系,"18 ","62 ",4年級,,,成績全到,,,,,,,107
a562f17155d7eb02b1954c1729bf88f5e2d5b7be52986641e99b9e2533cd42ab,"33 ","47 ",81.54,全班成績已到鎖定排名,電機工程學系,"50 ","96 ",4年級1班,,,成績全到,,,,,,,107
a7eb945cafc7bb3a91f23395bec5271a00900b793639cbf166d33c176062c9b6,"24 ","49 ",78.67,全班成績已到鎖定排名,電機工程學系,"60 ","96 ",4年級2班,,,成績全到,,,,,,,107
23d16b4986183e2a26d2fdb73362a50111a055cbc92246206af3ab5312d8617f,"15 ","49 ",82.73,全班成績已到鎖定排名,電機工程學系,"44 ","96 ",4年級2班,,,成績全到,,,,,,,107
50cd234e2f77e87f3043905702452f034ce9bfed9dd054574bb2f4493ed48493,"19 ","54 ",84.62,全班成績已到鎖定排名,資訊工程學系,"43 ",105,4年級1班,,,成績全到,,,,,,,107
8fb16e2e2e263f71ad9dcba6ec9c346602f27d3d63d57fe125e82c15f21b49d9,"13 ","54 ",86.38,全班成績已到鎖定排名,資訊工程學系,"30 ",105,4年級1班,,,成績全到,,,,,,,107
1a02df5f73b7c499eba04a8a4adc09349c94e0d7c7a5090a4e3ebc52faba9a03,"22 ","54 ",84.20,全班成績已到鎖定排名,資訊工程學系,"48 ",105,4年級1班,,,成績全到,,,,,,,107
d042c6c25df017c8e4a300e8d88f2f662ac8c93d446842041cdc1aa8c1b12788,"24 ","51 ",84.64,全班成績已到鎖定排名,資訊工程學系,"42 ",105,4年級2班,,,成績全到,,,,,,,107
caac882cd4aed2307ad177d7e4d45d83265c305d0c921939579b2e9505f6bc2c,"17 ","51 ",86.81,全班成績已到鎖定排名,資訊工程學系,"27 ",105,4年級2班,,,成績全到,,,,,,,107
f7e2204b08efcf358e285abd1b3e84479bef3ced4773e543873e9c1ab83dab21,"40 ","55 ",71.43,全班成績已到鎖定排名,通訊工程學系,"40 ","55 ",4年級,,,成績全到,,,,,,,107
38e2f765442d000cb2ea434fb2be67ee3b5d6f60ad3e8d7954703fea5882e2d6,"39 ","55 ",72.38,全班成績已到鎖定排名,通訊工程學系,"39 ","55 ",4年級,,,成績全到,,,,,,,107
1d1c6398f27dcbcef21b73539b4b1c33a53142cde67bfb5baa364029ebac788b,"36 ","46 ",71.86,全班成績已到鎖定排名,地球科學學系,"36 ","46 ",4年級,,,成績全到,,,,,,,107
7a9135d00fb642e0af81cf9fcfa6c747aadf10c34cf7bc1bf4597d88d74193f2,"12 ","18 ",83.06,全班成績已到鎖定排名,生醫科學與工程學系,"12 ","18 ",4年級,,,成績全到,,,,,,,107
0d7cb5304db8ed1d68292a1071316881daa03a8c6a3b2b3a7fcd08c71e71ce12,"30 ","45 ",69.38,全班成績已到鎖定排名,土木工程學系,"66 ","97 ",4年級2班,,,成績全到,,,,,,,102
fb0525a6e9d3d1b4faab2c8be26bc45ff623c0b17a6aa1e5356af243a0900779,"48 ","49 ",65.94,全班成績已到鎖定排名,中國文學系,"48 ","49 ",4年級,,,成績全到,,,,,,,102
9c2244983af35073d1125b1375e541c56b61ef33e620aaa38397d715f978d26f,"47 ","49 ",66.28,全班成績已到鎖定排名,中國文學系,"47 ","49 ",4年級,,,成績全到,,,,,,,102
e479621393ce0ae20e8786c09b4b9aaf5e2da0677aed70e4a57b4c6bf02125aa,"50 ","53 ",66.84,全班成績已到鎖定排名,中國文學系,"50 ","53 ",4年級,,,成績全到,,,,,,,105
d64168bdf357e1d3ecabcf29c551ca490f2aea20ea1ccf3d61823f2cec7c1d6e,"18 ","57 ",84.78,未鎖定,英美語文學系,"18 ","57 ",4年級,,,成績全到,"17 ","54 ","17 ","54 ",,,103
929b1254b289b98f2ead8556cd35b66946b66f38524caacb2b177648cbd51b8a,"20 ","57 ",84.25,未鎖定,英美語文學系,"20 ","57 ",4年級,,,成績全到,"19 ","54 ","19 ","54 ",,,103
ebc6ca4fe65e2e32d56811e23e224925844195beba4602447864c355128abf9d,"30 ","32 ",62.35,全班成績已到鎖定排名,數學系,"63 ","67 ",4年級1班,,,成績全到,,,,,,,102
4ac726ca00de6ba34f72ecaa6d87f47690197980e3507b53b7494d36bb35c9cf,"34 ","34 ",56.83,全班成績已到鎖定排名,物理學系,"34 ","34 ",4年級,,,成績全到,,,,,,,103
065b17dcb70fbedf985b0a6293cf17d32e45c199738332b55c71576b9ab75cd8,"23 ","55 ",75.80,全班成績已到鎖定排名,物理學系,"23 ","55 ",4年級,,,成績全到,,,,,,,102
c11c6e7ca4c759ab04d1d35869d9401531b6157367894ee40dd602ab837a3d65,"25 ","52 ",74.36,全班成績已到鎖定排名,土木工程學系,"41 ","97 ",4年級1班,,,成績全到,,,,,,,102
5439422de565bd00c51bb3832fc10117daf8f9d1ec62104010e59cee1c41fa6d,"58 ","59 ",64.36,未鎖定,財務金融學系,"58 ","59 ",4年級,,,成績全到,"54 ","55 ","54 ","55 ",,,103
24bee51866f89f23ab2af91b9e744a711b253be49c65741e60546462555349f0,"17 ","59 ",80.90,全班成績已到鎖定排名,財務金融學系,"17 ","59 ",4年級,,,成績全到,,,,,,,102
9d855ff56792d5747151d2b417340b675bad683167bad323c210d906b9cd2b0c,"45 ","66 ",77.35,全班成績已到鎖定排名,經濟學系,"45 ","66 ",4年級,,,成績全到,,,,,,,102
c8b1dfdd63c950be272ddcdc4c3407c51a40e246471bff69fc1bdbd2f54d13ce,"18 ","66 ",81.82,全班成績已到鎖定排名,經濟學系,"18 ","66 ",4年級,,,成績全到,,,,,,,102
ad4b5aaf1f6771b689eb1a839f80470b82c45c98019aa65cdb59f62d2ecb2e94,"43 ","54 ",69.71,全班成績已到鎖定排名,電機工程學系,"88 ",107,4年級1班,,,成績全到,,,,,,,102
758bb8dcf9e386cc91aaada4b6b47c8d373fe39af8587ad5001032fe7b69eaa8,"41 ","47 ",65.98,未鎖定,通訊工程學系,"41 ","47 ",4年級,,,成績全到,"39 ","44 ","39 ","44 ",,,103
59f19d19869761fa16cd1139edf3ce98ff91c18ece5729c6d68969271f4783e0,"10 ","50 ",80.99,全班成績已到鎖定排名,地球科學學系,"10 ","50 ",4年級,,,成績全到,,,,,,,102
2fae4bdaea589822164b67a29bc35c204e6b20a6e0d343992f91017a164e098f,"39 ","53 ",76.82,未鎖定,中國文學系,"39 ","53 ",4年級,,,成績全到,"37 ","51 ","37 ","51 ",,,103
b7c9f5681f866a1434475065d22d5e7371e4cdd1f969d2e641a082f3414cef44,"8  ","48 ",85.07,未鎖定,法國語文學系,"8  ","48 ",4年級,,,部分未到,"7  ","47 ","7  ","47 ",,,103
8f778a82b620ac59274bdbb3a02080cc17316f74fc15a8293d401f79a2dce439,"36 ","53 ",77.10,未鎖定,中國文學系,"36 ","53 ",4年級,,,成績全到,"34 ","51 ","34 ","51 ",,,103
ac0265b25749643c9f21c5b29f70899022c8b3d296216ebb8987d9cb4e3a07ae,"20 ","53 ",80.41,未鎖定,中國文學系,"20 ","53 ",4年級,,,部分未到,"19 ","51 ","19 ","51 ",,,103
43ce92265fb14f463591dfc283bf75b1046f3c2f78a0b77a6a430a3d6c65ed7d,"2  ","53 ",87.32,未鎖定,中國文學系,"2  ","53 ",4年級,,,部分未到,"2  ","51 ","2  ","51 ",,,103
39227cbc78b4cb1192ab2d2124cfae0f099e4cc4bfd303edc4be71fd73532748,"16 ","53 ",81.68,未鎖定,中國文學系,"16 ","53 ",4年級,,,成績全到,"16 ","51 ","16 ","51 ",,,103
df7479f9625c0b6f8f43576c8ea4d2787e223bb1abcaa6ad910cbaea6a2eac58,"27 ","53 ",78.99,未鎖定,中國文學系,"27 ","53 ",4年級,,,成績全到,"26 ","51 ","26 ","51 ",,,103
8503096342af8c0244086ffa73c4886c7ead051b25e55a624c44fad31295bb06,"48 ","53 ",72.93,未鎖定,中國文學系,"48 ","53 ",4年級,,,成績全到,"46 ","51 ","46 ","51 ",,,103
bde4ff824acea3a619880b7d06fdb99eb32d81dbdb5882d34d4e0d82485453d8,"28 ","53 ",78.64,未鎖定,中國文學系,"28 ","53 ",4年級,,,成績全到,"27 ","51 ","27 ","51 ",,,103
a35e59e7d0966976d9f9ebef338954f81941b04855e854d52099d7ba4b7a338a,"26 ","53 ",79.07,未鎖定,中國文學系,"26 ","53 ",4年級,,,成績全到,"25 ","51 ","25 ","51 ",,,103
3d8b6192b9ca008e3d3877f63cfa1a01f554cbc50e2863ac17f0fa569d040b4e,"53 ","53 ",70.00,未鎖定,中國文學系,"53 ","53 ",4年級,,,成績全到,"51 ","51 ","51 ","51 ",,,103
b856600fc921707ac16a4b20cc9a50e7aa29ca815759b49431b6a02fac9673f0,"32 ","53 ",77.66,未鎖定,中國文學系,"32 ","53 ",4年級,,,成績全到,"30 ","51 ","30 ","51 ",,,103
bc8964c32bb84c6164edf7bd66063a3ca40721a5bbdebd8f7895be1a63f30400,"37 ","53 ",77.04,未鎖定,中國文學系,"37 ","53 ",4年級,,,成績全到,"35 ","51 ","35 ","51 ",,,103
c17156d829dc1d325914e6aa783ba7c6660c1a2aa10285389e4a635006f014a3,"61 ","62 ",67.33,未鎖定,經濟學系,"61 ","62 ",4年級,,,成績全到,"57 ","57 ","57 ","57 ",,,103
77cb48262c232344b2ae97d0184c71022df7a00f140b387bfc65f09813be5277,"42 ","53 ",75.60,未鎖定,中國文學系,"42 ","53 ",4年級,,,成績全到,"40 ","51 ","40 ","51 ",,,103
f40e5adde518f6a2606f1640d6a5d003b3a71259b55885bac74620aca7568523,"32 ","49 ",77.44,全班成績已到鎖定排名,中國文學系,"32 ","49 ",4年級,,,成績全到,,,,,,,102
6c88b89aff0b41a6d5ea2fa3ef9dfc1fd95536fe3854fe0e3bfc7c4031551044,"11 ","53 ",83.50,未鎖定,中國文學系,"11 ","53 ",4年級,,,成績全到,"11 ","51 ","11 ","51 ",,,103
2b3e257a8e64b49d72f7c1e4a926dad8f0bf066fb81666faa1e3130a8b5d98db,"23 ","53 ",79.56,未鎖定,中國文學系,"23 ","53 ",4年級,,,成績全到,"22 ","51 ","22 ","51 ",,,103
bb292f6642c8754349c0ddd23c9ce254667b359c5093314b97460e2b41d2dfd9,"33 ","53 ",77.60,未鎖定,中國文學系,"33 ","53 ",4年級,,,成績全到,"31 ","51 ","31 ","51 ",,,103
6d123c7de99bd304c2694d353afcb83674e6e231fc67f3ac1ce5cc7f38fcfec4,"53 ","57 ",75.63,未鎖定,英美語文學系,"53 ","57 ",4年級,,,部分未到,"50 ","54 ","50 ","54 ",,,103
7a4ff0b9692d4e489396f09d669ee8fa3227ad62598ba058386c1b32acc98e21,"26 ","57 ",83.10,未鎖定,英美語文學系,"26 ","57 ",4年級,,,成績全到,"23 ","54 ","23 ","54 ",,,103
d5edc97406e1605819a5e8ba0fd1f4fd98ccd2619d8420e77d736e50761af2cb,"40 ","57 ",79.09,未鎖定,英美語文學系,"40 ","57 ",4年級,,,成績全到,"37 ","54 ","37 ","54 ",,,103
a987e984924cba221c964ebc3b2141ce237b1775bf922d4acda0902e3eb0484c,"32 ","57 ",81.83,未鎖定,英美語文學系,"32 ","57 ",4年級,,,成績全到,"29 ","54 ","29 ","54 ",,,103
5bb1ca2026faa87d991f5bc3ece84829d8afbff54efd2fea3e00d1a956a532f0,"38 ","57 ",80.20,未鎖定,英美語文學系,"38 ","57 ",4年級,,,成績全到,"35 ","54 ","35 ","54 ",,,103
df58ac337ff51b4e906a2304008a570894127a02a698bfb696c4663d3b383d7b,"34 ","57 ",81.59,未鎖定,英美語文學系,"34 ","57 ",4年級,,,成績全到,"31 ","54 ","31 ","54 ",,,103
db0d38746ddd2bc13a5181ab1a3a2e8889765c17a3a2599dd28e2a1dbbf1f2ed,"36 ","57 ",80.64,未鎖定,英美語文學系,"36 ","57 ",4年級,,,成績全到,"33 ","54 ","33 ","54 ",,,103
b860e1494ca2274763a059787fe3839bf6e304fd7293397c2c4a8817518ff95c,"1  ","56 ",90.26,全班成績已到鎖定排名,英美語文學系,"1  ","56 ",4年級,,,成績全到,,,,,,,102
d73bf39ab0da5447338b91832680ac503c112edfb725ebbc8f80b9aa2bfcec80,"45 ","56 ",74.78,全班成績已到鎖定排名,英美語文學系,"45 ","56 ",4年級,,,成績全到,,,,,,,102
6b69cd85ec989790684488167536e7db92af6f9d4a80c574c9bff8fde6e90bd2,"44 ","48 ",72.31,未鎖定,法國語文學系,"44 ","48 ",4年級,,,成績全到,"43 ","47 ","43 ","47 ",,,103
972acf3bc67283def543419095c50537b50a3e55a67942f995060b92f5947c96,"43 ","48 ",72.56,未鎖定,法國語文學系,"43 ","48 ",4年級,,,成績全到,"42 ","47 ","42 ","47 ",,,103
704513d35904bd285ffaf0f035e17d6d8b1e99f3a85ebf67798e3ef545c90dcb,"19 ","48 ",81.66,未鎖定,法國語文學系,"19 ","48 ",4年級,,,部分未到,"18 ","47 ","18 ","47 ",,,103
b87370901600fe7666f3164a9bb8f8cde30e0efb2bfa7bc130eb1b80694d4d6c,"48 ","48 ",63.79,未鎖定,法國語文學系,"48 ","48 ",4年級,,,成績全到,"47 ","47 ","47 ","47 ",,,103
8c883301e426829b9b74820194facb5103c94f58df085e67a00d061df13f1cce,"20 ","48 ",81.32,未鎖定,法國語文學系,"20 ","48 ",4年級,,,成績全到,"19 ","47 ","19 ","47 ",,,103
12e0221c011dff4fe65196eabb3b4067a09386874fae7417832325d5301111ae,"37 ","62 ",76.33,未鎖定,經濟學系,"37 ","62 ",4年級,,,成績全到,"33 ","57 ","33 ","57 ",,,103
bfcdd9dd170df78edf6bbbfda1e84275e0e428563ed63d668d368343f48b9489,"40 ","48 ",74.86,未鎖定,法國語文學系,"40 ","48 ",4年級,,,成績全到,"39 ","47 ","39 ","47 ",,,103
728f732a7130e9194419d4bf77470e7f3a44141a2477f54dd50716f97f621ec9,"35 ","37 ",64.67,全班成績已到鎖定排名,數學系,"63 ","67 ",4年級1班,,,成績全到,,,,,,,104
b2cda78774a4d449ef30000a2ac3a556b78f871b9af8c34b6e2932d2055b2215,"12 ","32 ",74.63,全班成績已到鎖定排名,數學系,"27 ","67 ",4年級1班,,,成績全到,,,,,,,102
1f5a9bc79f5af4ca7c179c4b8582d489135c7abc01b0b155dd524ee011f0cde2,"4  ","39 ",85.80,全班成績已到鎖定排名,光電科學與工程學系,"4  ","39 ",4年級,,,成績全到,,,,,,,102
8c280dfd627df7b8aa30ec72c0330aeac9b24234513cdec0aacd979ce80db92b,"33 ","62 ",78.17,未鎖定,經濟學系,"33 ","62 ",4年級,,,成績全到,"29 ","57 ","29 ","57 ",,,103
5794e2ceaca488e09e4135b09d54a7982fcec349d680d52b4fde1f3734790720,"12 ","52 ",81.11,全班成績已到鎖定排名,土木工程學系,"17 ","97 ",4年級1班,,,成績全到,,,,,,,102
93eb59dd6b41880c7566d3f43c9a1af273994fd4b4dd0c52f15afc5feee08df5,"30 ","48 ",70.43,未鎖定,土木工程學系,"67 ",111,4年級2班,,,成績全到,,,,,,,103
7905ba86cb271f94b3bc02c8bb9bdcc585574242e313a2e25af0451ab3a8f505,"41 ","60 ",74.85,未鎖定,化學工程與材料工程學系,"41 ","60 ",4年級,,,成績全到,,,,,,,103
acfd20c44e8faf266278508fd1856acb4fa05a0adbeb9f29391e307b5ec786a6,"11 ","55 ",84.14,全班成績已到鎖定排名,企業管理學系,"20 ",111,4年級1班,,,成績全到,,,,,,,102
ed308683a1cbb2af78f074c57b4d20cb095f6aff3701e68acc18f4b33fda2ef4,"50 ","53 ",67.37,未鎖定,資訊管理學系,"96 ",101,4年級1班,,,成績全到,,,,,,,103
55192c80099da79766f84b320cf67f263fb8454306e9fa219c194edde3665734,"31 ","57 ",77.63,全班成績已到鎖定排名,資訊管理學系,"61 ",105,4年級2班,,,成績全到,,,,,,,102
c06e21c4f84adb17edd136ceac1f2d122f306f660969e3bcead6538961bb3f95,"37 ","59 ",78.95,未鎖定,財務金融學系,"37 ","59 ",4年級,,,成績全到,"34 ","55 ","34 ","55 ",,,103
7d749dd363111cffa7b77b6e464251be1837049187c21ce3906c5d11e4641c68,"10 ","59 ",87.46,未鎖定,財務金融學系,"10 ","59 ",4年級,,,成績全到,"10 ","55 ","10 ","55 ",,,103
656c25fa11b2b891693f8c058af64cdc9bea50c1bb536da4c6dd7a45e8db36e9,"57 ","59 ",66.70,未鎖定,財務金融學系,"57 ","59 ",4年級,,,成績全到,"53 ","55 ","53 ","55 ",,,103
184afbbea5684d3e7c16a050919793efd1a38ce52bb63290c7b8657ee58f6fa6,"59 ","59 ",62.62,未鎖定,財務金融學系,"59 ","59 ",4年級,,,成績全到,"55 ","55 ","55 ","55 ",,,103
e79f4f0ad4cf775af96375cf272e269cb6ef17eae34f9983ed0a8add66799b5a,"21 ","59 ",84.17,未鎖定,財務金融學系,"21 ","59 ",4年級,,,成績全到,,,,,,,103
864af77900a1dc86df0ef688d95698f367bdd2e1f92b3b07d048a4955ec57958,"31 ","59 ",76.83,全班成績已到鎖定排名,財務金融學系,"31 ","59 ",4年級,,,成績全到,,,,,,,102
7c9fa11bbd908ceed11a493431ab848c8e92a5c915a2783a91a0a10aaf8fb1d2,"16 ","59 ",81.50,全班成績已到鎖定排名,財務金融學系,"16 ","59 ",4年級,,,成績全到,,,,,,,102
040900975a69f89d6e40fda9c763b94273496d356c648505c1d8dbcdae1305a3,"29 ","59 ",77.41,全班成績已到鎖定排名,財務金融學系,"29 ","59 ",4年級,,,成績全到,,,,,,,102
c474287a564b4155f793b119fbb9d41c54a6c6da08a192c9d38346550e3fbf4b,"3  ","59 ",87.47,全班成績已到鎖定排名,財務金融學系,"3  ","59 ",4年級,,,成績全到,,,,,,,102
f30e739dbab3f4b839c6de49ec35aa5433516497342abe1d0903cc0f1ff5f74f,"45 ","59 ",75.15,未鎖定,財務金融學系,"45 ","59 ",4年級,,,成績全到,"41 ","55 ","41 ","55 ",,,103
2c1d36a0b2274285e066ffb5b0cac334e80e0909a0dfb7ef56b2e5c717c570f2,"49 ","62 ",73.33,未鎖定,經濟學系,"49 ","62 ",4年級,,,成績全到,"45 ","57 ","45 ","57 ",,,103
077221e522a9779bfe6e72d6d5215c562f44660fe323260d8c2c6cbd5a266381,"30 ","66 ",79.01,全班成績已到鎖定排名,經濟學系,"30 ","66 ",4年級,,,成績全到,,,,,,,102
59b0e5e3a94ceb4ff01a34520b16bdef2b20642206f01d720144feea75b48165,"59 ","66 ",71.69,全班成績已到鎖定排名,經濟學系,"59 ","66 ",4年級,,,成績全到,,,,,,,102
7f4a3341cf2d019aab66433bfa516d0326232383d16c20c5edecb652e8907d6f,"26 ","66 ",80.11,全班成績已到鎖定排名,經濟學系,"26 ","66 ",4年級,,,成績全到,,,,,,,102
